date,region,state,cases,deaths
2020-04-17,Sul,PR,874.0,42.0
2020-04-17,Sudeste,RJ,4348.0,341.0
2020-04-17,Nordeste,RN,457.0,23.0
2020-04-17,Norte,RO,92.0,3.0
2020-04-17,Norte,RR,164.0,3.0
2020-04-17,Sul,RS,802.0,22.0
2020-04-17,Sul,SC,913.0,30.0
2020-04-17,Nordeste,SE,53.0,4.0
2020-04-17,Sudeste,SP,12778.0,928.0
2020-04-17,Norte,TO,31.0,1.0
2020-04-18,Norte,AC,142.0,5.0
2020-04-18,Nordeste,AL,124.0,8.0
2020-04-18,Norte,AM,1897.0,161.0
2020-04-18,Norte,AP,393.0,10.0
2020-04-18,Nordeste,BA,1160.0,34.0
2020-04-18,Nordeste,CE,3028.0,180.0
2020-04-18,Centro-Oeste,DF,762.0,24.0
2020-04-18,Sudeste,ES,1057.0,29.0
2020-04-18,Centro-Oeste,GO,376.0,18.0
2020-04-18,Nordeste,MA,1040.0,44.0
2020-04-18,Sudeste,MG,1065.0,39.0
2020-04-18,Centro-Oeste,MS,161.0,5.0
2020-04-18,Centro-Oeste,MT,171.0,5.0
2020-04-18,Norte,PA,640.0,33.0
2020-04-18,Nordeste,PB,205.0,28.0
2020-04-18,Nordeste,PE,2182.0,204.0
2020-04-18,Nordeste,PI,123.0,9.0
2020-04-18,Sul,PR,945.0,46.0
2020-04-18,Sudeste,RJ,4542.0,387.0
2020-04-18,Nordeste,RN,511.0,24.0
2020-04-18,Norte,RO,110.0,3.0
2020-04-18,Norte,RR,201.0,3.0
2020-04-18,Sul,RS,831.0,24.0
2020-04-18,Sul,SC,948.0,31.0
2020-04-18,Nordeste,SE,71.0,5.0
2020-04-18,Sudeste,SP,13831.0,991.0
2020-04-18,Norte,TO,33.0,1.0
2020-04-19,Norte,AC,163.0,6.0
2020-04-19,Nordeste,AL,151.0,13.0
2020-04-19,Norte,AM,2044.0,182.0
2020-04-19,Norte,AP,416.0,11.0
2020-04-19,Nordeste,BA,1236.0,45.0
2020-04-19,Nordeste,CE,3222.0,189.0
2020-04-19,Centro-Oeste,DF,827.0,24.0
2020-04-19,Sudeste,ES,1125.0,32.0
2020-04-19,Centro-Oeste,GO,393.0,18.0
2020-04-19,Nordeste,MA,1205.0,48.0
2020-04-19,Sudeste,MG,1142.0,39.0
2020-04-19,Centro-Oeste,MS,168.0,5.0
2020-04-19,Centro-Oeste,MT,174.0,5.0
2020-04-19,Norte,PA,685.0,34.0
2020-04-19,Nordeste,PB,236.0,29.0
2020-04-19,Nordeste,PE,2448.0,215.0
2020-04-19,Nordeste,PI,145.0,10.0
2020-04-19,Sul,PR,987.0,48.0
2020-04-19,Sudeste,RJ,4675.0,402.0
2020-04-19,Nordeste,RN,556.0,26.0
2020-04-19,Norte,RO,128.0,4.0
2020-04-19,Norte,RR,222.0,3.0
2020-04-19,Sul,RS,854.0,24.0
2020-04-19,Sul,SC,961.0,32.0
2020-04-19,Nordeste,SE,82.0,5.0
2020-04-19,Sudeste,SP,14204.0,1015.0
2020-04-19,Norte,TO,33.0,1.0
2020-04-20,Norte,AC,176.0,8.0
2020-04-20,Nordeste,AL,163.0,16.0
2020-04-20,Norte,AM,2160.0,185.0
2020-04-20,Norte,AP,433.0,13.0
2020-04-20,Nordeste,BA,1362.0,47.0
2020-04-20,Nordeste,CE,3403.0,206.0
2020-04-20,Centro-Oeste,DF,872.0,24.0
2020-04-20,Sudeste,ES,1164.0,33.0
2020-04-20,Centro-Oeste,GO,400.0,19.0
2020-04-20,Nordeste,MA,1320.0,54.0
2020-04-20,Sudeste,MG,1177.0,41.0
2020-04-20,Centro-Oeste,MS,171.0,5.0
2020-04-20,Centro-Oeste,MT,181.0,6.0
2020-04-20,Norte,PA,902.0,35.0
2020-04-20,Nordeste,PB,245.0,32.0
2020-04-20,Nordeste,PE,2679.0,233.0
2020-04-20,Nordeste,PI,157.0,12.0
2020-04-20,Sul,PR,1007.0,51.0
2020-04-20,Sudeste,RJ,4899.0,422.0
2020-04-20,Nordeste,RN,590.0,27.0
2020-04-20,Norte,RO,160.0,4.0
2020-04-20,Norte,RR,244.0,3.0
2020-04-20,Sul,RS,889.0,27.0
2020-04-20,Sul,SC,1011.0,35.0
2020-04-20,Nordeste,SE,86.0,5.0
2020-04-20,Sudeste,SP,14517.0,1037.0
2020-04-20,Norte,TO,34.0,1.0
2020-04-21,Norte,AC,195.0,8.0
2020-04-21,Nordeste,AL,202.0,17.0
2020-04-21,Norte,AM,2270.0,193.0
2020-04-21,Norte,AP,457.0,13.0
2020-04-21,Nordeste,BA,1484.0,48.0
2020-04-21,Nordeste,CE,3656.0,224.0
2020-04-21,Centro-Oeste,DF,881.0,24.0
2020-04-21,Sudeste,ES,1248.0,33.0
2020-04-21,Centro-Oeste,GO,421.0,19.0
2020-04-21,Nordeste,MA,1396.0,60.0
2020-04-21,Sudeste,MG,1218.0,44.0
2020-04-21,Centro-Oeste,MS,173.0,6.0
2020-04-21,Centro-Oeste,MT,181.0,6.0
2020-04-21,Norte,PA,1026.0,38.0
2020-04-21,Nordeste,PB,263.0,33.0
2020-04-21,Nordeste,PE,2897.0,259.0
2020-04-21,Nordeste,PI,186.0,14.0
2020-04-21,Sul,PR,1024.0,51.0
2020-04-21,Sudeste,RJ,5306.0,461.0
2020-04-21,Nordeste,RN,603.0,28.0
2020-04-21,Norte,RO,199.0,4.0
2020-04-21,Norte,RR,247.0,3.0
2020-04-21,Sul,RS,904.0,27.0
2020-04-21,Sul,SC,1049.0,35.0
2020-04-21,Nordeste,SE,92.0,5.0
2020-04-21,Sudeste,SP,15322.0,1093.0
2020-04-21,Norte,TO,37.0,1.0
2020-04-22,Norte,AC,214.0,8.0
2020-04-22,Nordeste,AL,235.0,18.0
2020-04-22,Norte,AM,2479.0,207.0
2020-04-22,Norte,AP,479.0,14.0
2020-04-22,Nordeste,BA,1625.0,53.0
2020-04-22,Nordeste,CE,4090.0,238.0
2020-04-22,Centro-Oeste,DF,946.0,25.0
2020-04-22,Sudeste,ES,1286.0,36.0
2020-04-22,Centro-Oeste,GO,438.0,21.0
2020-04-22,Nordeste,MA,1604.0,66.0
2020-04-22,Sudeste,MG,1270.0,47.0
2020-04-22,Centro-Oeste,MS,175.0,6.0
2020-04-22,Centro-Oeste,MT,183.0,6.0
2020-04-22,Norte,PA,1195.0,43.0
2020-04-22,Nordeste,PB,301.0,39.0
2020-04-22,Nordeste,PE,3286.0,281.0
2020-04-22,Nordeste,PI,206.0,15.0
2020-04-22,Sul,PR,1063.0,57.0
2020-04-22,Sudeste,RJ,5546.0,490.0
2020-04-22,Nordeste,RN,641.0,29.0
2020-04-22,Norte,RO,223.0,5.0
2020-04-22,Norte,RR,280.0,3.0
2020-04-22,Sul,RS,923.0,27.0
2020-04-22,Sul,SC,1077.0,37.0
2020-04-22,Nordeste,SE,117.0,7.0
2020-04-22,Sudeste,SP,15851.0,1134.0
2020-04-22,Norte,TO,37.0,1.0
2020-04-23,Norte,AC,227.0,10.0
2020-04-23,Nordeste,AL,316.0,20.0
2020-04-23,Norte,AM,2888.0,234.0
2020-04-23,Norte,AP,548.0,16.0
2020-04-23,Nordeste,BA,1823.0,62.0
2020-04-23,Nordeste,CE,4676.0,270.0
2020-04-23,Centro-Oeste,DF,963.0,25.0
2020-04-23,Sudeste,ES,1363.0,42.0
2020-04-23,Centro-Oeste,GO,452.0,23.0
2020-04-23,Nordeste,MA,1757.0,76.0
2020-04-23,Sudeste,MG,1295.0,51.0
2020-04-23,Centro-Oeste,MS,186.0,7.0
2020-04-23,Centro-Oeste,MT,221.0,7.0
2020-04-23,Norte,PA,1267.0,53.0
2020-04-23,Nordeste,PB,345.0,40.0
2020-04-23,Nordeste,PE,3592.0,311.0
2020-04-23,Nordeste,PI,217.0,15.0
2020-04-23,Sul,PR,1082.0,60.0
2020-04-23,Sudeste,RJ,6171.0,530.0
2020-04-23,Nordeste,RN,703.0,34.0
2020-04-23,Norte,RO,243.0,5.0
2020-04-23,Norte,RR,297.0,3.0
2020-04-23,Sul,RS,994.0,29.0
2020-04-23,Sul,SC,1101.0,39.0
2020-04-23,Nordeste,SE,124.0,8.0
2020-04-23,Sudeste,SP,16677.0,1345.0
2020-04-23,Norte,TO,37.0,2.0
2020-04-24,Norte,AC,234.0,11.0
2020-04-24,Nordeste,AL,404.0,25.0
2020-04-24,Norte,AM,3194.0,255.0
2020-04-24,Norte,AP,633.0,18.0
2020-04-24,Nordeste,BA,1956.0,67.0
2020-04-24,Nordeste,CE,5077.0,292.0
2020-04-24,Centro-Oeste,DF,989.0,26.0
2020-04-24,Sudeste,ES,1496.0,47.0
2020-04-24,Centro-Oeste,GO,485.0,23.0
2020-04-24,Nordeste,MA,1951.0,88.0
2020-04-24,Sudeste,MG,1404.0,54.0
2020-04-24,Centro-Oeste,MS,213.0,7.0
2020-04-24,Centro-Oeste,MT,235.0,8.0
2020-04-24,Norte,PA,1446.0,75.0
2020-04-24,Nordeste,PB,386.0,44.0
2020-04-24,Nordeste,PE,3986.0,351.0
2020-04-24,Nordeste,PI,256.0,16.0
2020-04-24,Sul,PR,1119.0,64.0
2020-04-24,Sudeste,RJ,6282.0,570.0
2020-04-24,Nordeste,RN,746.0,38.0
2020-04-24,Norte,RO,290.0,5.0
2020-04-24,Norte,RR,304.0,3.0
2020-04-24,Sul,RS,1061.0,31.0
2020-04-24,Sul,SC,1155.0,42.0
2020-04-24,Nordeste,SE,144.0,8.0
2020-04-24,Sudeste,SP,17763.0,1512.0
2020-04-24,Norte,TO,43.0,2.0
2020-04-25,Norte,AC,258.0,11.0
2020-04-25,Nordeste,AL,492.0,27.0
2020-04-25,Norte,AM,3635.0,287.0
2020-04-25,Norte,AP,685.0,19.0
2020-04-25,Nordeste,BA,2093.0,72.0
2020-04-25,Nordeste,CE,5642.0,325.0
2020-04-25,Centro-Oeste,DF,1013.0,26.0
2020-04-25,Sudeste,ES,1611.0,51.0
2020-04-25,Centro-Oeste,GO,505.0,24.0
2020-04-25,Nordeste,MA,2105.0,100.0
2020-04-25,Sudeste,MG,1465.0,58.0
2020-04-25,Centro-Oeste,MS,217.0,7.0
2020-04-25,Centro-Oeste,MT,242.0,9.0
2020-04-25,Norte,PA,1745.0,95.0
2020-04-25,Nordeste,PB,447.0,46.0
2020-04-25,Nordeste,PE,4492.0,380.0
2020-04-25,Nordeste,PI,297.0,17.0
2020-04-25,Sul,PR,1140.0,69.0
2020-04-25,Sudeste,RJ,6828.0,615.0
2020-04-25,Nordeste,RN,773.0,39.0
2020-04-25,Norte,RO,328.0,7.0
2020-04-25,Norte,RR,345.0,3.0
2020-04-25,Sul,RS,1096.0,34.0
2020-04-25,Sul,SC,1192.0,42.0
2020-04-25,Nordeste,SE,153.0,9.0
2020-04-25,Sudeste,SP,19941.0,1667.0
2020-04-25,Norte,TO,50.0,2.0
2020-04-26,Norte,AC,279.0,11.0
2020-04-26,Nordeste,AL,550.0,30.0
2020-04-26,Norte,AM,3833.0,304.0
2020-04-26,Norte,AP,798.0,21.0
2020-04-26,Nordeste,BA,2225.0,74.0
2020-04-26,Nordeste,CE,6061.0,358.0
2020-04-26,Centro-Oeste,DF,1066.0,27.0
2020-04-26,Sudeste,ES,1725.0,56.0
2020-04-26,Centro-Oeste,GO,572.0,24.0
2020-04-26,Nordeste,MA,2223.0,112.0
2020-04-26,Sudeste,MG,1530.0,61.0
2020-04-26,Centro-Oeste,MS,234.0,7.0
2020-04-26,Centro-Oeste,MT,245.0,9.0
2020-04-26,Norte,PA,1867.0,100.0
2020-04-26,Nordeste,PB,499.0,49.0
2020-04-26,Nordeste,PE,4884.0,414.0
2020-04-26,Nordeste,PI,331.0,18.0
2020-04-26,Sul,PR,1156.0,72.0
2020-04-26,Sudeste,RJ,7111.0,645.0
2020-04-26,Nordeste,RN,817.0,43.0
2020-04-26,Norte,RO,364.0,10.0
2020-04-26,Norte,RR,401.0,4.0
2020-04-26,Sul,RS,1166.0,36.0
2020-04-26,Sul,SC,1217.0,42.0
2020-04-26,Nordeste,SE,159.0,9.0
2020-04-26,Sudeste,SP,20652.0,1700.0
2020-04-26,Norte,TO,58.0,2.0
2020-04-27,Norte,AC,301.0,14.0
2020-04-27,Nordeste,AL,632.0,32.0
2020-04-27,Norte,AM,3928.0,320.0
2020-04-27,Norte,AP,842.0,26.0
2020-04-27,Nordeste,BA,2332.0,83.0
2020-04-27,Nordeste,CE,6697.0,389.0
2020-04-27,Centro-Oeste,DF,1146.0,27.0
2020-04-27,Sudeste,ES,1840.0,61.0
2020-04-27,Centro-Oeste,GO,614.0,26.0
2020-04-27,Nordeste,MA,2410.0,125.0
2020-04-27,Sudeste,MG,1568.0,62.0
2020-04-27,Centro-Oeste,MS,238.0,9.0
2020-04-27,Centro-Oeste,MT,251.0,9.0
2020-04-27,Norte,PA,2128.0,114.0
2020-04-27,Nordeste,PB,543.0,50.0
2020-04-27,Nordeste,PE,5342.0,449.0
2020-04-27,Nordeste,PI,364.0,20.0
2020-04-27,Sul,PR,1186.0,75.0
2020-04-27,Sudeste,RJ,7944.0,677.0
2020-04-27,Nordeste,RN,824.0,44.0
2020-04-27,Norte,RO,393.0,10.0
2020-04-27,Norte,RR,407.0,4.0
2020-04-27,Sul,RS,1228.0,42.0
2020-04-27,Sul,SC,1317.0,43.0
2020-04-27,Nordeste,SE,197.0,10.0
2020-04-27,Sudeste,SP,21696.0,1825.0
2020-04-27,Norte,TO,67.0,2.0
2020-04-28,Norte,AC,311.0,16.0
2020-04-28,Nordeste,AL,766.0,34.0
2020-04-28,Norte,AM,4337.0,351.0
2020-04-28,Norte,AP,918.0,28.0
2020-04-28,Nordeste,BA,2541.0,93.0
2020-04-28,Nordeste,CE,6954.0,416.0
2020-04-28,Centro-Oeste,DF,1213.0,28.0
2020-04-28,Sudeste,ES,2065.0,76.0
2020-04-28,Centro-Oeste,GO,659.0,26.0
2020-04-28,Nordeste,MA,2528.0,145.0
2020-04-28,Sudeste,MG,1629.0,71.0
2020-04-28,Centro-Oeste,MS,240.0,9.0
2020-04-28,Centro-Oeste,MT,254.0,10.0
2020-04-28,Norte,PA,2262.0,129.0
2020-04-28,Nordeste,PB,633.0,53.0
2020-04-28,Nordeste,PE,5708.0,507.0
2020-04-28,Nordeste,PI,420.0,22.0
2020-04-28,Sul,PR,1271.0,77.0
2020-04-28,Sudeste,RJ,8504.0,738.0
2020-04-28,Nordeste,RN,848.0,47.0
2020-04-28,Norte,RO,413.0,11.0
2020-04-28,Norte,RR,425.0,6.0
2020-04-28,Sul,RS,1286.0,45.0
2020-04-28,Sul,SC,1456.0,44.0
2020-04-28,Nordeste,SE,280.0,11.0
2020-04-28,Sudeste,SP,24041.0,2049.0
2020-04-28,Norte,TO,79.0,2.0
2020-04-29,Norte,AC,354.0,17.0
2020-04-29,Nordeste,AL,946.0,39.0
2020-04-29,Norte,AM,4801.0,380.0
2020-04-29,Norte,AP,1016.0,31.0
2020-04-29,Nordeste,BA,2652.0,100.0
2020-04-29,Nordeste,CE,7377.0,449.0
2020-04-29,Centro-Oeste,DF,1275.0,28.0
2020-04-29,Sudeste,ES,2221.0,82.0
2020-04-29,Centro-Oeste,GO,703.0,26.0
2020-04-29,Nordeste,MA,2804.0,166.0
2020-04-29,Sudeste,MG,1735.0,80.0
2020-04-29,Centro-Oeste,MS,249.0,9.0
2020-04-29,Centro-Oeste,MT,285.0,10.0
2020-04-29,Norte,PA,2422.0,137.0
2020-04-29,Nordeste,PB,699.0,58.0
2020-04-29,Nordeste,PE,6178.0,537.0
2020-04-29,Nordeste,PI,454.0,24.0
2020-04-29,Sul,PR,1348.0,82.0
2020-04-29,Sudeste,RJ,8869.0,794.0
2020-04-29,Nordeste,RN,1076.0,53.0
2020-04-29,Norte,RO,433.0,15.0
2020-04-29,Norte,RR,452.0,6.0
2020-04-29,Sul,RS,1368.0,50.0
2020-04-29,Sul,SC,1949.0,44.0
2020-04-29,Nordeste,SE,336.0,12.0
2020-04-29,Sudeste,SP,26158.0,2247.0
2020-04-29,Norte,TO,116.0,3.0
2020-04-30,Norte,AC,404.0,19.0
2020-04-30,Nordeste,AL,1034.0,45.0
2020-04-30,Norte,AM,5254.0,425.0
2020-04-30,Norte,AP,1080.0,34.0
2020-04-30,Nordeste,BA,2842.0,106.0
2020-04-30,Nordeste,CE,7564.0,481.0
2020-04-30,Centro-Oeste,DF,1356.0,30.0
2020-04-30,Sudeste,ES,2574.0,92.0
2020-04-30,Centro-Oeste,GO,778.0,28.0
2020-04-30,Nordeste,MA,3190.0,184.0
2020-04-30,Sudeste,MG,1802.0,82.0
2020-04-30,Centro-Oeste,MS,255.0,9.0
2020-04-30,Centro-Oeste,MT,290.0,10.0
2020-04-30,Norte,PA,2876.0,208.0
2020-04-30,Nordeste,PB,814.0,62.0
2020-04-30,Nordeste,PE,6860.0,564.0
2020-04-30,Nordeste,PI,513.0,24.0
2020-04-30,Sul,PR,1407.0,83.0
2020-04-30,Sudeste,RJ,9453.0,854.0
2020-04-30,Nordeste,RN,1171.0,55.0
2020-04-30,Norte,RO,498.0,16.0
2020-04-30,Norte,RR,519.0,7.0
2020-04-30,Sul,RS,1466.0,51.0
2020-04-30,Sul,SC,2029.0,46.0
2020-04-30,Nordeste,SE,447.0,12.0
2020-04-30,Sudeste,SP,28698.0,2375.0
2020-04-30,Norte,TO,138.0,3.0
2020-05-01,Norte,AC,486.0,19.0
2020-05-01,Nordeste,AL,1215.0,51.0
2020-05-01,Norte,AM,5723.0,476.0
2020-05-01,Norte,AP,1121.0,37.0
2020-05-01,Nordeste,BA,3114.0,117.0
2020-05-01,Nordeste,CE,7960.0,525.0
2020-05-01,Centro-Oeste,DF,1466.0,30.0
2020-05-01,Sudeste,ES,2791.0,100.0
2020-05-01,Centro-Oeste,GO,787.0,28.0
2020-05-01,Nordeste,MA,3506.0,204.0
2020-05-01,Sudeste,MG,1911.0,88.0
2020-05-01,Centro-Oeste,MS,261.0,9.0
2020-05-01,Centro-Oeste,MT,313.0,10.0
2020-05-01,Norte,PA,3176.0,235.0
2020-05-01,Nordeste,PB,926.0,67.0
2020-05-01,Nordeste,PE,7318.0,601.0
2020-05-01,Nordeste,PI,600.0,24.0
2020-05-01,Sul,PR,1447.0,89.0
2020-05-01,Sudeste,RJ,10166.0,921.0
2020-05-01,Nordeste,RN,1291.0,55.0
2020-05-01,Norte,RO,585.0,18.0
2020-05-01,Norte,RR,602.0,8.0
2020-05-01,Sul,RS,1529.0,58.0
2020-05-01,Sul,SC,2062.0,48.0
2020-05-01,Nordeste,SE,517.0,14.0
2020-05-01,Sudeste,SP,30374.0,2511.0
2020-05-01,Norte,TO,164.0,3.0
2020-05-02,Norte,AC,553.0,22.0
2020-05-02,Nordeste,AL,1360.0,56.0
2020-05-02,Norte,AM,6062.0,501.0
2020-05-02,Norte,AP,1187.0,40.0
2020-05-02,Nordeste,BA,3288.0,123.0
2020-05-02,Nordeste,CE,8259.0,636.0
2020-05-02,Centro-Oeste,DF,1566.0,31.0
2020-05-02,Sudeste,ES,2985.0,103.0
2020-05-02,Centro-Oeste,GO,802.0,29.0
2020-05-02,Nordeste,MA,3805.0,224.0
2020-05-02,Sudeste,MG,1997.0,88.0
2020-05-02,Centro-Oeste,MS,266.0,9.0
2020-05-02,Centro-Oeste,MT,323.0,11.0
2020-05-02,Norte,PA,3460.0,273.0
2020-05-02,Nordeste,PB,1034.0,74.0
2020-05-02,Nordeste,PE,8128.0,626.0
2020-05-02,Nordeste,PI,665.0,26.0
2020-05-02,Sul,PR,1492.0,90.0
2020-05-02,Sudeste,RJ,10546.0,970.0
2020-05-02,Nordeste,RN,1359.0,57.0
2020-05-02,Norte,RO,653.0,23.0
2020-05-02,Norte,RR,668.0,9.0
2020-05-02,Sul,RS,1619.0,62.0
2020-05-02,Sul,SC,2306.0,52.0
2020-05-02,Nordeste,SE,601.0,14.0
2020-05-02,Sudeste,SP,31174.0,2586.0
2020-05-02,Norte,TO,191.0,4.0
2020-05-03,Norte,AC,657.0,24.0
2020-05-03,Nordeste,AL,1430.0,62.0
2020-05-03,Norte,AM,6683.0,548.0
2020-05-03,Norte,AP,1482.0,43.0
2020-05-03,Nordeste,BA,3544.0,128.0
2020-05-03,Nordeste,CE,8328.0,675.0
2020-05-03,Centro-Oeste,DF,1649.0,33.0
2020-05-03,Sudeste,ES,3086.0,114.0
2020-05-03,Centro-Oeste,GO,827.0,29.0
2020-05-03,Nordeste,MA,4040.0,237.0
2020-05-03,Sudeste,MG,2092.0,89.0
2020-05-03,Centro-Oeste,MS,272.0,10.0
2020-05-03,Centro-Oeste,MT,329.0,11.0
2020-05-03,Norte,PA,3863.0,309.0
2020-05-03,Nordeste,PB,1169.0,76.0
2020-05-03,Nordeste,PE,8624.0,649.0
2020-05-03,Nordeste,PI,742.0,28.0
2020-05-03,Sul,PR,1514.0,93.0
2020-05-03,Sudeste,RJ,11139.0,1019.0
2020-05-03,Nordeste,RN,1384.0,59.0
2020-05-03,Norte,RO,705.0,24.0
2020-05-03,Norte,RR,728.0,11.0
2020-05-03,Sul,RS,1666.0,65.0
2020-05-03,Sul,SC,2304.0,52.0
2020-05-03,Nordeste,SE,730.0,14.0
2020-05-03,Sudeste,SP,31772.0,2627.0
2020-05-03,Norte,TO,246.0,4.0
2020-05-04,Norte,AC,733.0,28.0
2020-05-04,Nordeste,AL,1527.0,70.0
2020-05-04,Norte,AM,7242.0,584.0
2020-05-04,Norte,AP,1733.0,49.0
2020-05-04,Nordeste,BA,3702.0,140.0
2020-05-04,Nordeste,CE,10951.0,710.0
2020-05-04,Centro-Oeste,DF,1768.0,33.0
2020-05-04,Sudeste,ES,3226.0,122.0
2020-05-04,Centro-Oeste,GO,838.0,29.0
2020-05-04,Nordeste,MA,4227.0,249.0
2020-05-04,Sudeste,MG,2314.0,90.0
2020-05-04,Centro-Oeste,MS,274.0,10.0
2020-05-04,Centro-Oeste,MT,336.0,12.0
2020-05-04,Norte,PA,4125.0,330.0
2020-05-04,Nordeste,PB,1219.0,79.0
2020-05-04,Nordeste,PE,8844.0,688.0
2020-05-04,Nordeste,PI,784.0,28.0
2020-05-04,Sul,PR,1562.0,94.0
2020-05-04,Sudeste,RJ,11721.0,1065.0
2020-05-04,Nordeste,RN,1413.0,60.0
2020-05-04,Norte,RO,756.0,25.0
2020-05-04,Norte,RR,794.0,11.0
2020-05-04,Sul,RS,1711.0,74.0
2020-05-04,Sul,SC,2477.0,52.0
2020-05-04,Nordeste,SE,772.0,17.0
2020-05-04,Sudeste,SP,32187.0,2654.0
2020-05-04,Norte,TO,267.0,6.0
2020-05-05,Norte,AC,817.0,29.0
2020-05-05,Nordeste,AL,1595.0,78.0
2020-05-05,Norte,AM,8109.0,649.0
2020-05-05,Norte,AP,1931.0,55.0
2020-05-05,Nordeste,BA,4016.0,146.0
2020-05-05,Nordeste,CE,11380.0,793.0
2020-05-05,Centro-Oeste,DF,1818.0,33.0
2020-05-05,Sudeste,ES,3402.0,133.0
2020-05-05,Centro-Oeste,GO,899.0,34.0
2020-05-05,Nordeste,MA,4530.0,271.0
2020-05-05,Sudeste,MG,2417.0,94.0
2020-05-05,Centro-Oeste,MS,283.0,10.0
2020-05-05,Centro-Oeste,MT,356.0,12.0
2020-05-05,Norte,PA,4472.0,369.0
2020-05-05,Nordeste,PB,1361.0,85.0
2020-05-05,Nordeste,PE,9306.0,746.0
2020-05-05,Nordeste,PI,875.0,29.0
2020-05-05,Sul,PR,1588.0,99.0
2020-05-05,Sudeste,RJ,12390.0,1123.0
2020-05-05,Nordeste,RN,1528.0,66.0
2020-05-05,Norte,RO,861.0,29.0
2020-05-05,Norte,RR,858.0,11.0
2020-05-05,Sul,RS,1815.0,79.0
2020-05-05,Sul,SC,2601.0,55.0
2020-05-05,Nordeste,SE,898.0,21.0
2020-05-05,Sudeste,SP,34053.0,2851.0
2020-05-05,Norte,TO,303.0,7.0
2020-05-06,Norte,AC,943.0,33.0
2020-05-06,Nordeste,AL,1692.0,87.0
2020-05-06,Norte,AM,9243.0,751.0
2020-05-06,Norte,AP,2046.0,56.0
2020-05-06,Nordeste,BA,4277.0,160.0
2020-05-06,Nordeste,CE,12225.0,846.0
2020-05-06,Centro-Oeste,DF,1906.0,34.0
2020-05-06,Sudeste,ES,3568.0,145.0
2020-05-06,Centro-Oeste,GO,1024.0,45.0
2020-05-06,Nordeste,MA,5028.0,291.0
2020-05-06,Sudeste,MG,2570.0,97.0
2020-05-06,Centro-Oeste,MS,288.0,10.0
2020-05-06,Centro-Oeste,MT,370.0,12.0
2020-05-06,Norte,PA,5017.0,392.0
2020-05-06,Nordeste,PB,1493.0,92.0
2020-05-06,Nordeste,PE,9862.0,800.0
2020-05-06,Nordeste,PI,949.0,30.0
2020-05-06,Sul,PR,1627.0,101.0
2020-05-06,Sudeste,RJ,13295.0,1205.0
2020-05-06,Nordeste,RN,1566.0,70.0
2020-05-06,Norte,RO,943.0,33.0
2020-05-06,Norte,RR,921.0,13.0
2020-05-06,Sul,RS,2050.0,87.0
2020-05-06,Sul,SC,2893.0,59.0
2020-05-06,Nordeste,SE,998.0,23.0
2020-05-06,Sudeste,SP,37853.0,3045.0
2020-05-06,Norte,TO,351.0,9.0
2020-05-07,Norte,AC,1014.0,36.0
2020-05-07,Nordeste,AL,1856.0,96.0
2020-05-07,Norte,AM,10099.0,806.0
2020-05-07,Norte,AP,2199.0,61.0
2020-05-07,Nordeste,BA,4494.0,164.0
2020-05-07,Nordeste,CE,13818.0,900.0
2020-05-07,Centro-Oeste,DF,2258.0,35.0
2020-05-07,Sudeste,ES,3838.0,155.0
2020-05-07,Centro-Oeste,GO,1027.0,44.0
2020-05-07,Nordeste,MA,5389.0,305.0
2020-05-07,Sudeste,MG,2722.0,106.0
2020-05-07,Centro-Oeste,MS,311.0,10.0
2020-05-07,Centro-Oeste,MT,405.0,12.0
2020-05-07,Norte,PA,5524.0,410.0
2020-05-07,Nordeste,PB,1657.0,101.0
2020-05-07,Nordeste,PE,10803.0,842.0
2020-05-07,Nordeste,PI,1051.0,35.0
2020-05-07,Sul,PR,1656.0,104.0
2020-05-07,Sudeste,RJ,14156.0,1394.0
2020-05-07,Nordeste,RN,1731.0,74.0
2020-05-07,Norte,RO,1098.0,37.0
2020-05-07,Norte,RR,1009.0,14.0
2020-05-07,Sul,RS,2129.0,90.0
2020-05-07,Sul,SC,3059.0,63.0
2020-05-07,Nordeste,SE,1214.0,25.0
2020-05-07,Sudeste,SP,39927.0,3205.0
2020-05-07,Norte,TO,423.0,9.0
2020-05-08,Norte,AC,1177.0,38.0
2020-05-08,Nordeste,AL,2022.0,106.0
2020-05-08,Norte,AM,10727.0,874.0
2020-05-08,Norte,AP,2322.0,66.0
2020-05-08,Nordeste,BA,4793.0,183.0
2020-05-08,Nordeste,CE,14877.0,963.0
2020-05-08,Centro-Oeste,DF,2442.0,37.0
2020-05-08,Sudeste,ES,4078.0,164.0
2020-05-08,Centro-Oeste,GO,1053.0,49.0
2020-05-08,Nordeste,MA,5909.0,330.0
2020-05-08,Sudeste,MG,2892.0,111.0
2020-05-08,Centro-Oeste,MS,326.0,11.0
2020-05-08,Centro-Oeste,MT,445.0,13.0
2020-05-08,Norte,PA,6141.0,515.0
2020-05-08,Nordeste,PB,2030.0,114.0
2020-05-08,Nordeste,PE,11565.0,924.0
2020-05-08,Nordeste,PI,1131.0,37.0
2020-05-08,Sul,PR,1711.0,106.0
2020-05-08,Sudeste,RJ,15728.0,1503.0
2020-05-08,Nordeste,RN,1813.0,79.0
2020-05-08,Norte,RO,1222.0,39.0
2020-05-08,Norte,RR,1113.0,16.0
2020-05-08,Sul,RS,2447.0,91.0
2020-05-08,Sul,SC,3182.0,63.0
